Category,Sub-Category,Month,Millions of Dollars,Pipeline_exc_datetime
Alcoholic beverages,Wine,1977/01/01,2155,2023/08/30 08:26:00
Alcoholic beverages,Wine,1977/02/01,2275,2023/08/30 08:26:00
Alcoholic beverages,Wine,1977/03/01,2228,2023/08/30 08:26:00
Alcoholic beverages,Wine,1977/04/01,2249,2023/08/30 08:26:00
Alcoholic beverages,Wine,1977/05/01,2269,2023/08/30 08:26:00
Alcoholic beverages,Wine,1977/06/01,2268,2023/08/30 08:26:00
Alcoholic beverages,Wine,1977/07/01,2276,2023/08/30 08:26:00
Alcoholic beverages,Wine,1977/08/01,2266,2023/08/30 08:26:00
Alcoholic beverages,Wine,1977/09/01,2259,2023/08/30 08:26:00
Alcoholic beverages,Wine,1977/10/01,2301,2023/08/30 08:26:00
Alcoholic beverages,Wine,1977/11/01,2351,2023/08/30 08:26:00
Alcoholic beverages,Wine,1977/12/01,2343,2023/08/30 08:26:00
Alcoholic beverages,Wine,1978/01/01,2456,2023/08/30 08:26:00
Alcoholic beverages,Wine,1978/02/01,2522,2023/08/30 08:26:00
Alcoholic beverages,Wine,1978/03/01,2602,2023/08/30 08:26:00
Alcoholic beverages,Wine,1978/04/01,2636,2023/08/30 08:26:00
Alcoholic beverages,Wine,1978/05/01,2697,2023/08/30 08:26:00
Alcoholic beverages,Wine,1978/06/01,2782,2023/08/30 08:26:00
Alcoholic beverages,Wine,1978/07/01,2842,2023/08/30 08:26:00
Alcoholic beverages,Wine,1978/08/01,2923,2023/08/30 08:26:00
Alcoholic beverages,Wine,1978/09/01,3040,2023/08/30 08:26:00
Alcoholic beverages,Wine,1978/10/01,3050,2023/08/30 08:26:00
Alcoholic beverages,Wine,1978/11/01,3147,2023/08/30 08:26:00
Alcoholic beverages,Wine,1978/12/01,3179,2023/08/30 08:26:00
Alcoholic beverages,Wine,1979/01/01,3243,2023/08/30 08:26:00
Alcoholic beverages,Wine,1979/02/01,3284,2023/08/30 08:26:00
Alcoholic beverages,Wine,1979/03/01,3320,2023/08/30 08:26:00
Alcoholic beverages,Wine,1979/04/01,3352,2023/08/30 08:26:00
Alcoholic beverages,Wine,1979/05/01,3387,2023/08/30 08:26:00
Alcoholic beverages,Wine,1979/06/01,3600,2023/08/30 08:26:00
Alcoholic beverages,Wine,1979/07/01,3663,2023/08/30 08:26:00
Alcoholic beverages,Wine,1979/08/01,3748,2023/08/30 08:26:00
Alcoholic beverages,Wine,1979/09/01,3862,2023/08/30 08:26:00
Alcoholic beverages,Wine,1979/10/01,3839,2023/08/30 08:26:00
Alcoholic beverages,Wine,1979/11/01,3993,2023/08/30 08:26:00
Alcoholic beverages,Wine,1979/12/01,4113,2023/08/30 08:26:00
Alcoholic beverages,Wine,1980/01/01,4276,2023/08/30 08:26:00
Alcoholic beverages,Wine,1980/02/01,4243,2023/08/30 08:26:00
Alcoholic beverages,Wine,1980/03/01,4306,2023/08/30 08:26:00
Alcoholic beverages,Wine,1980/04/01,4340,2023/08/30 08:26:00
Alcoholic beverages,Wine,1980/05/01,4420,2023/08/30 08:26:00
Alcoholic beverages,Wine,1980/06/01,4469,2023/08/30 08:26:00
Alcoholic beverages,Wine,1980/07/01,4483,2023/08/30 08:26:00
Alcoholic beverages,Wine,1980/08/01,4645,2023/08/30 08:26:00
Alcoholic beverages,Wine,1980/09/01,4666,2023/08/30 08:26:00
Alcoholic beverages,Wine,1980/10/01,4791,2023/08/30 08:26:00
Alcoholic beverages,Wine,1980/11/01,4911,2023/08/30 08:26:00
Alcoholic beverages,Wine,1980/12/01,4966,2023/08/30 08:26:00
Alcoholic beverages,Wine,1981/01/01,5056,2023/08/30 08:26:00
Alcoholic beverages,Wine,1981/02/01,5111,2023/08/30 08:26:00
Alcoholic beverages,Wine,1981/03/01,5112,2023/08/30 08:26:00
Alcoholic beverages,Wine,1981/04/01,5198,2023/08/30 08:26:00
Alcoholic beverages,Wine,1981/05/01,5283,2023/08/30 08:26:00
Alcoholic beverages,Wine,1981/06/01,5336,2023/08/30 08:26:00
Alcoholic beverages,Wine,1981/07/01,5439,2023/08/30 08:26:00
Alcoholic beverages,Wine,1981/08/01,5592,2023/08/30 08:26:00
Alcoholic beverages,Wine,1981/09/01,5628,2023/08/30 08:26:00
Alcoholic beverages,Wine,1981/10/01,5744,2023/08/30 08:26:00
Alcoholic beverages,Wine,1981/11/01,5798,2023/08/30 08:26:00
Alcoholic beverages,Wine,1981/12/01,6043,2023/08/30 08:26:00
Alcoholic beverages,Wine,1982/01/01,6023,2023/08/30 08:26:00
Alcoholic beverages,Wine,1982/02/01,6127,2023/08/30 08:26:00
Alcoholic beverages,Wine,1982/03/01,6206,2023/08/30 08:26:00
Alcoholic beverages,Wine,1982/04/01,6333,2023/08/30 08:26:00
Alcoholic beverages,Wine,1982/05/01,6394,2023/08/30 08:26:00
Alcoholic beverages,Wine,1982/06/01,6363,2023/08/30 08:26:00
Alcoholic beverages,Wine,1982/07/01,6461,2023/08/30 08:26:00
Alcoholic beverages,Wine,1982/08/01,6413,2023/08/30 08:26:00
Alcoholic beverages,Wine,1982/09/01,6469,2023/08/30 08:26:00
Alcoholic beverages,Wine,1982/10/01,6579,2023/08/30 08:26:00
Alcoholic beverages,Wine,1982/11/01,6506,2023/08/30 08:26:00
Alcoholic beverages,Wine,1982/12/01,6530,2023/08/30 08:26:00
Alcoholic beverages,Wine,1983/01/01,6546,2023/08/30 08:26:00
Alcoholic beverages,Wine,1983/02/01,6633,2023/08/30 08:26:00
Alcoholic beverages,Wine,1983/03/01,6661,2023/08/30 08:26:00
Alcoholic beverages,Wine,1983/04/01,6674,2023/08/30 08:26:00
Alcoholic beverages,Wine,1983/05/01,6637,2023/08/30 08:26:00
Alcoholic beverages,Wine,1983/06/01,6654,2023/08/30 08:26:00
Alcoholic beverages,Wine,1983/07/01,6690,2023/08/30 08:26:00
Alcoholic beverages,Wine,1983/08/01,6689,2023/08/30 08:26:00
Alcoholic beverages,Wine,1983/09/01,6725,2023/08/30 08:26:00
Alcoholic beverages,Wine,1983/10/01,6665,2023/08/30 08:26:00
Alcoholic beverages,Wine,1983/11/01,6751,2023/08/30 08:26:00
Alcoholic beverages,Wine,1983/12/01,6793,2023/08/30 08:26:00
Alcoholic beverages,Wine,1984/01/01,6615,2023/08/30 08:26:00
Alcoholic beverages,Wine,1984/02/01,6462,2023/08/30 08:26:00
Alcoholic beverages,Wine,1984/03/01,6511,2023/08/30 08:26:00
Alcoholic beverages,Wine,1984/04/01,6513,2023/08/30 08:26:00
Alcoholic beverages,Wine,1984/05/01,6539,2023/08/30 08:26:00
Alcoholic beverages,Wine,1984/06/01,6671,2023/08/30 08:26:00
Alcoholic beverages,Wine,1984/07/01,6657,2023/08/30 08:26:00
Alcoholic beverages,Wine,1984/08/01,6671,2023/08/30 08:26:00
Alcoholic beverages,Wine,1984/09/01,6690,2023/08/30 08:26:00
Alcoholic beverages,Wine,1984/10/01,6676,2023/08/30 08:26:00
Alcoholic beverages,Wine,1984/11/01,6697,2023/08/30 08:26:00
Alcoholic beverages,Wine,1984/12/01,6720,2023/08/30 08:26:00
Alcoholic beverages,Wine,1985/01/01,6827,2023/08/30 08:26:00
Alcoholic beverages,Wine,1985/02/01,6784,2023/08/30 08:26:00
Alcoholic beverages,Wine,1985/03/01,6832,2023/08/30 08:26:00
Alcoholic beverages,Wine,1985/04/01,6903,2023/08/30 08:26:00
Alcoholic beverages,Wine,1985/05/01,6842,2023/08/30 08:26:00
Alcoholic beverages,Wine,1985/06/01,6850,2023/08/30 08:26:00
Alcoholic beverages,Wine,1985/07/01,6890,2023/08/30 08:26:00
Alcoholic beverages,Wine,1985/08/01,6952,2023/08/30 08:26:00
Alcoholic beverages,Wine,1985/09/01,7353,2023/08/30 08:26:00
Alcoholic beverages,Wine,1985/10/01,7006,2023/08/30 08:26:00
Alcoholic beverages,Wine,1985/11/01,7129,2023/08/30 08:26:00
Alcoholic beverages,Wine,1985/12/01,7221,2023/08/30 08:26:00
Alcoholic beverages,Wine,1986/01/01,7231,2023/08/30 08:26:00
Alcoholic beverages,Wine,1986/02/01,7202,2023/08/30 08:26:00
Alcoholic beverages,Wine,1986/03/01,7308,2023/08/30 08:26:00
Alcoholic beverages,Wine,1986/04/01,7187,2023/08/30 08:26:00
Alcoholic beverages,Wine,1986/05/01,7190,2023/08/30 08:26:00
Alcoholic beverages,Wine,1986/06/01,7288,2023/08/30 08:26:00
Alcoholic beverages,Wine,1986/07/01,7253,2023/08/30 08:26:00
Alcoholic beverages,Wine,1986/08/01,7159,2023/08/30 08:26:00
Alcoholic beverages,Wine,1986/09/01,7147,2023/08/30 08:26:00
Alcoholic beverages,Wine,1986/10/01,7199,2023/08/30 08:26:00
Alcoholic beverages,Wine,1986/11/01,7064,2023/08/30 08:26:00
Alcoholic beverages,Wine,1986/12/01,7024,2023/08/30 08:26:00
Alcoholic beverages,Wine,1987/01/01,7032,2023/08/30 08:26:00
Alcoholic beverages,Wine,1987/02/01,7138,2023/08/30 08:26:00
Alcoholic beverages,Wine,1987/03/01,7043,2023/08/30 08:26:00
Alcoholic beverages,Wine,1987/04/01,7073,2023/08/30 08:26:00
Alcoholic beverages,Wine,1987/05/01,7101,2023/08/30 08:26:00
Alcoholic beverages,Wine,1987/06/01,7008,2023/08/30 08:26:00
Alcoholic beverages,Wine,1987/07/01,7038,2023/08/30 08:26:00
Alcoholic beverages,Wine,1987/08/01,7106,2023/08/30 08:26:00
Alcoholic beverages,Wine,1987/09/01,7099,2023/08/30 08:26:00
Alcoholic beverages,Wine,1987/10/01,7175,2023/08/30 08:26:00
Alcoholic beverages,Wine,1987/11/01,7172,2023/08/30 08:26:00
Alcoholic beverages,Wine,1987/12/01,7200,2023/08/30 08:26:00
Alcoholic beverages,Wine,1988/01/01,7166,2023/08/30 08:26:00
Alcoholic beverages,Wine,1988/02/01,7169,2023/08/30 08:26:00
Alcoholic beverages,Wine,1988/03/01,7397,2023/08/30 08:26:00
Alcoholic beverages,Wine,1988/04/01,7359,2023/08/30 08:26:00
Alcoholic beverages,Wine,1988/05/01,7503,2023/08/30 08:26:00
Alcoholic beverages,Wine,1988/06/01,7470,2023/08/30 08:26:00
Alcoholic beverages,Wine,1988/07/01,7448,2023/08/30 08:26:00
Alcoholic beverages,Wine,1988/08/01,7517,2023/08/30 08:26:00
Alcoholic beverages,Wine,1988/09/01,7467,2023/08/30 08:26:00
Alcoholic beverages,Wine,1988/10/01,7494,2023/08/30 08:26:00
Alcoholic beverages,Wine,1988/11/01,7579,2023/08/30 08:26:00
Alcoholic beverages,Wine,1988/12/01,7693,2023/08/30 08:26:00
Alcoholic beverages,Wine,1989/01/01,7753,2023/08/30 08:26:00
Alcoholic beverages,Wine,1989/02/01,7674,2023/08/30 08:26:00
Alcoholic beverages,Wine,1989/03/01,7782,2023/08/30 08:26:00
Alcoholic beverages,Wine,1989/04/01,7756,2023/08/30 08:26:00
Alcoholic beverages,Wine,1989/05/01,7885,2023/08/30 08:26:00
Alcoholic beverages,Wine,1989/06/01,7861,2023/08/30 08:26:00
Alcoholic beverages,Wine,1989/07/01,7964,2023/08/30 08:26:00
Alcoholic beverages,Wine,1989/08/01,7965,2023/08/30 08:26:00
Alcoholic beverages,Wine,1989/09/01,8103,2023/08/30 08:26:00
Alcoholic beverages,Wine,1989/10/01,8055,2023/08/30 08:26:00
Alcoholic beverages,Wine,1989/11/01,8173,2023/08/30 08:26:00
Alcoholic beverages,Wine,1989/12/01,8201,2023/08/30 08:26:00
Alcoholic beverages,Wine,1990/01/01,8341,2023/08/30 08:26:00
Alcoholic beverages,Wine,1990/02/01,8321,2023/08/30 08:26:00
Alcoholic beverages,Wine,1990/03/01,8514,2023/08/30 08:26:00
Alcoholic beverages,Wine,1990/04/01,8650,2023/08/30 08:26:00
Alcoholic beverages,Wine,1990/05/01,8657,2023/08/30 08:26:00
Alcoholic beverages,Wine,1990/06/01,8818,2023/08/30 08:26:00
Alcoholic beverages,Wine,1990/07/01,8841,2023/08/30 08:26:00
Alcoholic beverages,Wine,1990/08/01,8958,2023/08/30 08:26:00
Alcoholic beverages,Wine,1990/09/01,9123,2023/08/30 08:26:00
Alcoholic beverages,Wine,1990/10/01,8977,2023/08/30 08:26:00
Alcoholic beverages,Wine,1990/11/01,9122,2023/08/30 08:26:00
Alcoholic beverages,Wine,1990/12/01,9132,2023/08/30 08:26:00
Alcoholic beverages,Beer,1959/01/01,3457,2023/08/30 08:26:00
Alcoholic beverages,Beer,1959/02/01,3417,2023/08/30 08:26:00
Alcoholic beverages,Beer,1959/03/01,3401,2023/08/30 08:26:00
Alcoholic beverages,Beer,1959/04/01,3316,2023/08/30 08:26:00
Alcoholic beverages,Beer,1959/05/01,3434,2023/08/30 08:26:00
Alcoholic beverages,Beer,1959/06/01,3487,2023/08/30 08:26:00
Alcoholic beverages,Beer,1959/07/01,3489,2023/08/30 08:26:00
Alcoholic beverages,Beer,1959/08/01,3492,2023/08/30 08:26:00
Alcoholic beverages,Beer,1959/09/01,3523,2023/08/30 08:26:00
Alcoholic beverages,Beer,1959/10/01,3537,2023/08/30 08:26:00
Alcoholic beverages,Beer,1959/11/01,3483,2023/08/30 08:26:00
Alcoholic beverages,Beer,1959/12/01,3593,2023/08/30 08:26:00
Alcoholic beverages,Beer,1960/01/01,3533,2023/08/30 08:26:00
Alcoholic beverages,Beer,1960/02/01,3550,2023/08/30 08:26:00
Alcoholic beverages,Beer,1960/03/01,3606,2023/08/30 08:26:00
Alcoholic beverages,Beer,1960/04/01,3655,2023/08/30 08:26:00
Alcoholic beverages,Beer,1960/05/01,3646,2023/08/30 08:26:00
Alcoholic beverages,Beer,1960/06/01,3708,2023/08/30 08:26:00
Alcoholic beverages,Beer,1960/07/01,3777,2023/08/30 08:26:00
Alcoholic beverages,Beer,1960/08/01,3678,2023/08/30 08:26:00
Alcoholic beverages,Beer,1960/09/01,3690,2023/08/30 08:26:00
Alcoholic beverages,Beer,1960/10/01,3713,2023/08/30 08:26:00
Alcoholic beverages,Beer,1960/11/01,3787,2023/08/30 08:26:00
Alcoholic beverages,Beer,1960/12/01,3720,2023/08/30 08:26:00
Alcoholic beverages,Beer,1961/01/01,3769,2023/08/30 08:26:00
Alcoholic beverages,Beer,1961/02/01,3734,2023/08/30 08:26:00
Alcoholic beverages,Beer,1961/03/01,3695,2023/08/30 08:26:00
Alcoholic beverages,Beer,1961/04/01,3739,2023/08/30 08:26:00
Alcoholic beverages,Beer,1961/05/01,3691,2023/08/30 08:26:00
Alcoholic beverages,Beer,1961/06/01,3707,2023/08/30 08:26:00
Alcoholic beverages,Beer,1961/07/01,3653,2023/08/30 08:26:00
Alcoholic beverages,Beer,1961/08/01,3652,2023/08/30 08:26:00
Alcoholic beverages,Beer,1961/09/01,3689,2023/08/30 08:26:00
Alcoholic beverages,Beer,1961/10/01,3709,2023/08/30 08:26:00
Alcoholic beverages,Beer,1961/11/01,3747,2023/08/30 08:26:00
Alcoholic beverages,Beer,1961/12/01,3806,2023/08/30 08:26:00
Alcoholic beverages,Beer,1962/01/01,3935,2023/08/30 08:26:00
Alcoholic beverages,Beer,1962/02/01,3979,2023/08/30 08:26:00
Alcoholic beverages,Beer,1962/03/01,3969,2023/08/30 08:26:00
Alcoholic beverages,Beer,1962/04/01,3965,2023/08/30 08:26:00
Alcoholic beverages,Beer,1962/05/01,4024,2023/08/30 08:26:00
Alcoholic beverages,Beer,1962/06/01,3998,2023/08/30 08:26:00
Alcoholic beverages,Beer,1962/07/01,4023,2023/08/30 08:26:00
Alcoholic beverages,Beer,1962/08/01,4061,2023/08/30 08:26:00
Alcoholic beverages,Beer,1962/09/01,4041,2023/08/30 08:26:00
Alcoholic beverages,Beer,1962/10/01,4005,2023/08/30 08:26:00
Alcoholic beverages,Beer,1962/11/01,4004,2023/08/30 08:26:00
Alcoholic beverages,Beer,1962/12/01,3936,2023/08/30 08:26:00
Alcoholic beverages,Beer,1963/01/01,3912,2023/08/30 08:26:00
Alcoholic beverages,Beer,1963/02/01,3840,2023/08/30 08:26:00
Alcoholic beverages,Beer,1963/03/01,3826,2023/08/30 08:26:00
Alcoholic beverages,Beer,1963/04/01,3797,2023/08/30 08:26:00
Alcoholic beverages,Beer,1963/05/01,3762,2023/08/30 08:26:00
Alcoholic beverages,Beer,1963/06/01,3759,2023/08/30 08:26:00
Alcoholic beverages,Beer,1963/07/01,3787,2023/08/30 08:26:00
Alcoholic beverages,Beer,1963/08/01,3775,2023/08/30 08:26:00
Alcoholic beverages,Beer,1963/09/01,3695,2023/08/30 08:26:00
Alcoholic beverages,Beer,1963/10/01,3746,2023/08/30 08:26:00
Alcoholic beverages,Beer,1963/11/01,3762,2023/08/30 08:26:00
Alcoholic beverages,Beer,1963/12/01,3818,2023/08/30 08:26:00
Alcoholic beverages,Beer,1964/01/01,3820,2023/08/30 08:26:00
Alcoholic beverages,Beer,1964/02/01,3843,2023/08/30 08:26:00
Alcoholic beverages,Beer,1964/03/01,3916,2023/08/30 08:26:00
Alcoholic beverages,Beer,1964/04/01,3956,2023/08/30 08:26:00
Alcoholic beverages,Beer,1964/05/01,4025,2023/08/30 08:26:00
Alcoholic beverages,Beer,1964/06/01,4034,2023/08/30 08:26:00
Alcoholic beverages,Beer,1964/07/01,4049,2023/08/30 08:26:00
Alcoholic beverages,Beer,1964/08/01,4082,2023/08/30 08:26:00
Alcoholic beverages,Beer,1964/09/01,4075,2023/08/30 08:26:00
Alcoholic beverages,Beer,1964/10/01,4078,2023/08/30 08:26:00
Alcoholic beverages,Beer,1964/11/01,4063,2023/08/30 08:26:00
Alcoholic beverages,Beer,1964/12/01,4095,2023/08/30 08:26:00
Alcoholic beverages,Beer,1965/01/01,4005,2023/08/30 08:26:00
Alcoholic beverages,Beer,1965/02/01,4014,2023/08/30 08:26:00
Alcoholic beverages,Beer,1965/03/01,3939,2023/08/30 08:26:00
Alcoholic beverages,Beer,1965/04/01,3958,2023/08/30 08:26:00
Alcoholic beverages,Beer,1965/05/01,3984,2023/08/30 08:26:00
Alcoholic beverages,Beer,1965/06/01,3977,2023/08/30 08:26:00
Alcoholic beverages,Beer,1965/07/01,3991,2023/08/30 08:26:00
Alcoholic beverages,Beer,1965/08/01,3945,2023/08/30 08:26:00
Alcoholic beverages,Beer,1965/09/01,3954,2023/08/30 08:26:00
Alcoholic beverages,Beer,1965/10/01,4056,2023/08/30 08:26:00
Alcoholic beverages,Beer,1965/11/01,4064,2023/08/30 08:26:00
Alcoholic beverages,Beer,1965/12/01,4076,2023/08/30 08:26:00
Alcoholic beverages,Beer,1966/01/01,4135,2023/08/30 08:26:00
Alcoholic beverages,Beer,1966/02/01,4180,2023/08/30 08:26:00
Alcoholic beverages,Beer,1966/03/01,4162,2023/08/30 08:26:00
Alcoholic beverages,Beer,1966/04/01,4296,2023/08/30 08:26:00
Alcoholic beverages,Beer,1966/05/01,4183,2023/08/30 08:26:00
Alcoholic beverages,Beer,1966/06/01,4229,2023/08/30 08:26:00
Alcoholic beverages,Beer,1966/07/01,4246,2023/08/30 08:26:00
Alcoholic beverages,Beer,1966/08/01,4272,2023/08/30 08:26:00
Alcoholic beverages,Beer,1966/09/01,4362,2023/08/30 08:26:00
Alcoholic beverages,Beer,1966/10/01,4315,2023/08/30 08:26:00
Alcoholic beverages,Beer,1966/11/01,4387,2023/08/30 08:26:00
Alcoholic beverages,Beer,1966/12/01,4449,2023/08/30 08:26:00
Alcoholic beverages,Beer,1967/01/01,4466,2023/08/30 08:26:00
Alcoholic beverages,Beer,1967/02/01,4567,2023/08/30 08:26:00
Alcoholic beverages,Beer,1967/03/01,4605,2023/08/30 08:26:00
Alcoholic beverages,Beer,1967/04/01,4591,2023/08/30 08:26:00
Alcoholic beverages,Beer,1967/05/01,4547,2023/08/30 08:26:00
Alcoholic beverages,Beer,1967/06/01,4596,2023/08/30 08:26:00
Alcoholic beverages,Beer,1967/07/01,4482,2023/08/30 08:26:00
Alcoholic beverages,Beer,1967/08/01,4613,2023/08/30 08:26:00
Alcoholic beverages,Beer,1967/09/01,4680,2023/08/30 08:26:00
Alcoholic beverages,Beer,1967/10/01,4651,2023/08/30 08:26:00
Alcoholic beverages,Beer,1967/11/01,4643,2023/08/30 08:26:00
Alcoholic beverages,Beer,1967/12/01,4734,2023/08/30 08:26:00
Alcoholic beverages,Beer,1968/01/01,4740,2023/08/30 08:26:00
Alcoholic beverages,Beer,1968/02/01,4735,2023/08/30 08:26:00
Alcoholic beverages,Beer,1968/03/01,4961,2023/08/30 08:26:00
Alcoholic beverages,Beer,1968/04/01,4771,2023/08/30 08:26:00
Alcoholic beverages,Beer,1968/05/01,4963,2023/08/30 08:26:00
Alcoholic beverages,Beer,1968/06/01,4925,2023/08/30 08:26:00
Alcoholic beverages,Beer,1968/07/01,4993,2023/08/30 08:26:00
Alcoholic beverages,Beer,1968/08/01,4985,2023/08/30 08:26:00
Alcoholic beverages,Beer,1968/09/01,5044,2023/08/30 08:26:00
Alcoholic beverages,Beer,1968/10/01,5126,2023/08/30 08:26:00
Alcoholic beverages,Beer,1968/11/01,5211,2023/08/30 08:26:00
Alcoholic beverages,Beer,1968/12/01,5054,2023/08/30 08:26:00
Alcoholic beverages,Beer,1969/01/01,5400,2023/08/30 08:26:00
Alcoholic beverages,Beer,1969/02/01,5312,2023/08/30 08:26:00
Alcoholic beverages,Beer,1969/03/01,5269,2023/08/30 08:26:00
Alcoholic beverages,Beer,1969/04/01,5359,2023/08/30 08:26:00
Alcoholic beverages,Beer,1969/05/01,5408,2023/08/30 08:26:00
Alcoholic beverages,Beer,1969/06/01,5465,2023/08/30 08:26:00
Alcoholic beverages,Beer,1969/07/01,5536,2023/08/30 08:26:00
Alcoholic beverages,Beer,1969/08/01,5621,2023/08/30 08:26:00
Alcoholic beverages,Beer,1969/09/01,5514,2023/08/30 08:26:00
Alcoholic beverages,Beer,1969/10/01,5635,2023/08/30 08:26:00
Alcoholic beverages,Beer,1969/11/01,5699,2023/08/30 08:26:00
Alcoholic beverages,Beer,1969/12/01,5698,2023/08/30 08:26:00
Alcoholic beverages,Beer,1970/01/01,6003,2023/08/30 08:26:00
Alcoholic beverages,Beer,1970/02/01,5923,2023/08/30 08:26:00
Alcoholic beverages,Beer,1970/03/01,6067,2023/08/30 08:26:00
Alcoholic beverages,Beer,1970/04/01,6245,2023/08/30 08:26:00
Alcoholic beverages,Beer,1970/05/01,6287,2023/08/30 08:26:00
Alcoholic beverages,Beer,1970/06/01,6260,2023/08/30 08:26:00
Alcoholic beverages,Beer,1970/07/01,6371,2023/08/30 08:26:00
Alcoholic beverages,Beer,1970/08/01,6520,2023/08/30 08:26:00
Alcoholic beverages,Beer,1970/09/01,6516,2023/08/30 08:26:00
Alcoholic beverages,Beer,1970/10/01,6425,2023/08/30 08:26:00
Alcoholic beverages,Beer,1970/11/01,6588,2023/08/30 08:26:00
Alcoholic beverages,Beer,1970/12/01,6527,2023/08/30 08:26:00
Alcoholic beverages,Beer,1971/01/01,6840,2023/08/30 08:26:00
Alcoholic beverages,Beer,1971/02/01,6867,2023/08/30 08:26:00
Alcoholic beverages,Beer,1971/03/01,6931,2023/08/30 08:26:00
Alcoholic beverages,Beer,1971/04/01,6939,2023/08/30 08:26:00
Alcoholic beverages,Beer,1971/05/01,7007,2023/08/30 08:26:00
Alcoholic beverages,Beer,1971/06/01,7277,2023/08/30 08:26:00
Alcoholic beverages,Beer,1971/07/01,7074,2023/08/30 08:26:00
Alcoholic beverages,Beer,1971/08/01,7068,2023/08/30 08:26:00
Alcoholic beverages,Beer,1971/09/01,7159,2023/08/30 08:26:00
Alcoholic beverages,Beer,1971/10/01,7158,2023/08/30 08:26:00
Alcoholic beverages,Beer,1971/11/01,7136,2023/08/30 08:26:00
Alcoholic beverages,Beer,1971/12/01,7240,2023/08/30 08:26:00
Alcoholic beverages,Beer,1972/01/01,6997,2023/08/30 08:26:00
Alcoholic beverages,Beer,1972/02/01,7041,2023/08/30 08:26:00
Alcoholic beverages,Beer,1972/03/01,7323,2023/08/30 08:26:00
Alcoholic beverages,Beer,1972/04/01,7111,2023/08/30 08:26:00
Alcoholic beverages,Beer,1972/05/01,6982,2023/08/30 08:26:00
Alcoholic beverages,Beer,1972/06/01,6956,2023/08/30 08:26:00
Alcoholic beverages,Beer,1972/07/01,6978,2023/08/30 08:26:00
Alcoholic beverages,Beer,1972/08/01,6882,2023/08/30 08:26:00
Alcoholic beverages,Beer,1972/09/01,6939,2023/08/30 08:26:00
Alcoholic beverages,Beer,1972/10/01,7093,2023/08/30 08:26:00
Alcoholic beverages,Beer,1972/11/01,7017,2023/08/30 08:26:00
Alcoholic beverages,Beer,1972/12/01,6968,2023/08/30 08:26:00
Alcoholic beverages,Beer,1973/01/01,7125,2023/08/30 08:26:00
Alcoholic beverages,Beer,1973/02/01,7305,2023/08/30 08:26:00
Alcoholic beverages,Beer,1973/03/01,7295,2023/08/30 08:26:00
Alcoholic beverages,Beer,1973/04/01,7303,2023/08/30 08:26:00
Alcoholic beverages,Beer,1973/05/01,7478,2023/08/30 08:26:00
Alcoholic beverages,Beer,1973/06/01,7587,2023/08/30 08:26:00
Alcoholic beverages,Beer,1973/07/01,7685,2023/08/30 08:26:00
Alcoholic beverages,Beer,1973/08/01,7677,2023/08/30 08:26:00
Alcoholic beverages,Beer,1973/09/01,7723,2023/08/30 08:26:00
Alcoholic beverages,Beer,1973/10/01,7757,2023/08/30 08:26:00
Alcoholic beverages,Beer,1973/11/01,7824,2023/08/30 08:26:00
Alcoholic beverages,Beer,1973/12/01,8105,2023/08/30 08:26:00
Alcoholic beverages,Beer,1974/01/01,8069,2023/08/30 08:26:00
Alcoholic beverages,Beer,1974/02/01,8114,2023/08/30 08:26:00
Alcoholic beverages,Beer,1974/03/01,8187,2023/08/30 08:26:00
Alcoholic beverages,Beer,1974/04/01,8292,2023/08/30 08:26:00
Alcoholic beverages,Beer,1974/05/01,8265,2023/08/30 08:26:00
Alcoholic beverages,Beer,1974/06/01,8270,2023/08/30 08:26:00
Alcoholic beverages,Beer,1974/07/01,8502,2023/08/30 08:26:00
Alcoholic beverages,Beer,1974/08/01,8716,2023/08/30 08:26:00
Alcoholic beverages,Beer,1974/09/01,8796,2023/08/30 08:26:00
Alcoholic beverages,Beer,1974/10/01,8823,2023/08/30 08:26:00
Alcoholic beverages,Beer,1974/11/01,8981,2023/08/30 08:26:00
Alcoholic beverages,Beer,1974/12/01,8949,2023/08/30 08:26:00
Alcoholic beverages,Beer,1975/01/01,9063,2023/08/30 08:26:00
Alcoholic beverages,Beer,1975/02/01,9093,2023/08/30 08:26:00
Alcoholic beverages,Beer,1975/03/01,9206,2023/08/30 08:26:00
Alcoholic beverages,Beer,1975/04/01,9195,2023/08/30 08:26:00
Alcoholic beverages,Beer,1975/05/01,9510,2023/08/30 08:26:00
Alcoholic beverages,Beer,1975/06/01,9592,2023/08/30 08:26:00
Alcoholic beverages,Beer,1975/07/01,9656,2023/08/30 08:26:00
Alcoholic beverages,Beer,1975/08/01,9731,2023/08/30 08:26:00
Alcoholic beverages,Beer,1975/09/01,9811,2023/08/30 08:26:00
Alcoholic beverages,Beer,1975/10/01,9859,2023/08/30 08:26:00
Alcoholic beverages,Beer,1975/11/01,9927,2023/08/30 08:26:00
Alcoholic beverages,Beer,1975/12/01,9885,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1959/01/01,2343,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1959/02/01,2329,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1959/03/01,2326,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1959/04/01,2272,2023/08/30 08:26:00
Alcoholic beverages,Spirits,1959/05/01,2350,2023/08/30 08:26:00
