Category,Sub-Category,Month,Millions of Dollars,Pipeline_exc_datetime
Cereals and bakery products,Cereals,1972/01/01,3357,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1972/02/01,3430,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1972/03/01,3467,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1972/04/01,3496,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1972/05/01,3535,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1972/06/01,3537,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1972/07/01,3558,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1972/08/01,3590,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1972/09/01,3646,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1972/10/01,3709,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1972/11/01,3733,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1972/12/01,3770,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1973/01/01,3812,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1973/02/01,3833,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1973/03/01,3875,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1973/04/01,3934,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1973/05/01,3978,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1973/06/01,4073,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1973/07/01,4302,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1973/08/01,4299,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1973/09/01,4416,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1973/10/01,4483,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1973/11/01,4604,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1973/12/01,4745,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1974/01/01,4891,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1974/02/01,5049,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1974/03/01,5129,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1974/04/01,5189,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1974/05/01,5291,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1974/06/01,5408,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1974/07/01,5535,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1974/08/01,5746,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1974/09/01,5824,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1974/10/01,5892,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1974/11/01,6000,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1974/12/01,5913,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1975/01/01,6007,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1975/02/01,6037,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1975/03/01,6104,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1975/04/01,6051,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1975/05/01,6227,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1975/06/01,6248,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1975/07/01,6356,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1975/08/01,6372,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1975/09/01,6355,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1975/10/01,6328,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1975/11/01,6360,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1975/12/01,6349,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1991/01/01,31900,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1991/02/01,31915,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1991/03/01,32570,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1991/04/01,32384,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1991/05/01,32942,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1991/06/01,32751,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1991/07/01,32670,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1991/08/01,32601,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1991/09/01,32467,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1991/10/01,32352,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1991/11/01,32403,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1991/12/01,32004,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1992/01/01,32696,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1992/02/01,32420,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1992/03/01,32222,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1992/04/01,32474,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1992/05/01,32412,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1992/06/01,32413,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1992/07/01,32684,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1992/08/01,32805,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1992/09/01,32783,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1992/10/01,33160,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1992/11/01,33133,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1992/12/01,33247,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1993/01/01,33032,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1993/02/01,33413,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1993/03/01,33309,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1993/04/01,33454,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1993/05/01,33831,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1993/06/01,33689,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1993/07/01,33915,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1993/08/01,33853,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1993/09/01,34269,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1993/10/01,34348,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1993/11/01,34566,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1993/12/01,34776,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1994/01/01,34749,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1994/02/01,35046,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1994/03/01,35198,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1994/04/01,35469,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1994/05/01,35462,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1994/06/01,35906,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1994/07/01,35746,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1994/08/01,36224,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1994/09/01,36425,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1994/10/01,36488,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1994/11/01,36562,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1994/12/01,36718,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1995/01/01,37044,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1995/02/01,36742,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1995/03/01,36869,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1995/04/01,36879,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1995/05/01,37227,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1995/06/01,37257,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1995/07/01,37220,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1995/08/01,37310,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1995/09/01,37433,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1995/10/01,37511,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1995/11/01,37642,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1995/12/01,38168,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1996/01/01,38061,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1996/02/01,38214,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1996/03/01,38484,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1996/04/01,38844,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1996/05/01,38860,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1996/06/01,39134,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1996/07/01,39312,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1996/08/01,39412,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1996/09/01,39612,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1996/10/01,39967,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1996/11/01,40099,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1996/12/01,40275,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1997/01/01,40423,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1997/02/01,40560,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1997/03/01,40655,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1997/04/01,40573,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1997/05/01,40396,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1997/06/01,40430,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1997/07/01,40852,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1997/08/01,40857,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1997/09/01,40955,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1997/10/01,40957,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1997/11/01,41094,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1997/12/01,40790,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1998/01/01,41376,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1998/02/01,41811,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1998/03/01,42441,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1998/04/01,42918,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1998/05/01,43416,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1998/06/01,44068,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1998/07/01,44454,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1998/08/01,44742,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1998/09/01,45200,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1998/10/01,45528,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1998/11/01,45921,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1998/12/01,46490,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1999/01/01,46836,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1999/02/01,47277,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1999/03/01,47493,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1999/04/01,47918,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1999/05/01,48341,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1999/06/01,48398,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1999/07/01,48796,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1999/08/01,49288,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1999/09/01,49993,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1999/10/01,49796,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1999/11/01,50451,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,1999/12/01,52674,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2000/01/01,50312,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2000/02/01,51283,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2000/03/01,52298,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2000/04/01,52707,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2000/05/01,52902,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2000/06/01,53699,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2000/07/01,53879,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2000/08/01,54208,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2000/09/01,54653,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2000/10/01,55228,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2000/11/01,55328,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2000/12/01,56206,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2001/01/01,56374,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2001/02/01,56549,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2001/03/01,56681,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2001/04/01,57638,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1991/01/01,20082,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1991/02/01,20139,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1991/03/01,20606,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1991/04/01,20555,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1991/05/01,20973,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1991/06/01,20916,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1991/07/01,20932,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1991/08/01,20955,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1991/09/01,20935,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1991/10/01,20911,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1991/11/01,21023,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1991/12/01,20855,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1992/01/01,21462,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1992/02/01,21363,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1992/03/01,21290,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1992/04/01,21473,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1992/05/01,21455,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1992/06/01,21466,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1992/07/01,21645,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1992/08/01,21712,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1992/09/01,21672,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1992/10/01,21904,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1992/11/01,21822,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1992/12/01,21807,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1993/01/01,21695,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1993/02/01,21945,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1993/03/01,21877,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1993/04/01,21942,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1993/05/01,22174,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1993/06/01,22066,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1993/07/01,22199,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1993/08/01,22144,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1993/09/01,22401,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1993/10/01,22438,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1993/11/01,22565,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1993/12/01,22687,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1994/01/01,22654,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1994/02/01,22832,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1994/03/01,22916,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1994/04/01,23077,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1994/05/01,23057,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1994/06/01,23330,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1994/07/01,23210,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1994/08/01,23505,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1994/09/01,23619,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1994/10/01,23644,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1994/11/01,23676,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1994/12/01,23762,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1995/01/01,23956,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1995/02/01,23745,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1995/03/01,23812,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1995/04/01,23802,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1995/05/01,24011,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1995/06/01,24014,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1995/07/01,23975,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1995/08/01,24017,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1995/09/01,24080,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1995/10/01,24119,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1995/11/01,24185,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1995/12/01,24500,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1996/01/01,24397,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1996/02/01,24474,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1996/03/01,24630,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1996/04/01,24853,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1996/05/01,24852,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1996/06/01,25017,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1996/07/01,25124,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1996/08/01,25180,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1996/09/01,25300,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1996/10/01,25497,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1996/11/01,25591,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1996/12/01,25730,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1997/01/01,25932,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1997/02/01,26035,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1997/03/01,26082,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1997/04/01,25964,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1997/05/01,25796,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1997/06/01,25752,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1997/07/01,25940,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1997/08/01,25854,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1997/09/01,25816,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1997/10/01,25762,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1997/11/01,25687,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1997/12/01,25286,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1998/01/01,25388,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1998/02/01,25406,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1998/03/01,25551,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1998/04/01,25609,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1998/05/01,25688,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1998/06/01,25865,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1998/07/01,25892,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1998/08/01,25871,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1998/09/01,25954,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1998/10/01,25971,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1998/11/01,26032,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1998/12/01,26200,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1999/01/01,26246,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1999/02/01,26343,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1999/03/01,26311,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1999/04/01,26390,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1999/05/01,26466,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1999/06/01,26337,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1999/07/01,26392,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1999/08/01,26493,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1999/09/01,26704,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1999/10/01,26431,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1999/11/01,26607,2023/08/30 08:26:00
Cereals and bakery products,Cereals,1999/12/01,27600,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2000/01/01,26190,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2000/02/01,26523,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2000/03/01,26875,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2000/04/01,26915,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2000/05/01,26846,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2000/06/01,27083,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2000/07/01,27008,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2000/08/01,27010,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2000/09/01,27070,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2000/10/01,27194,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2000/11/01,27087,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2000/12/01,27359,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2001/01/01,27287,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2001/02/01,27213,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2001/03/01,27114,2023/08/30 08:26:00
Cereals and bakery products,Cereals,2001/04/01,27404,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2001/05/01,58075,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2001/06/01,58183,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2001/07/01,58562,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2001/08/01,59078,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2001/09/01,59634,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2001/10/01,60016,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2001/11/01,60156,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2001/12/01,60940,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2002/01/01,60814,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2002/02/01,61245,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2002/03/01,61768,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2002/04/01,61632,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2002/05/01,62023,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2002/06/01,62217,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2002/07/01,62629,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2002/08/01,62476,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2002/09/01,62415,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2002/10/01,62882,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2002/11/01,63517,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2002/12/01,63308,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2003/01/01,63991,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2003/02/01,63973,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2003/03/01,63930,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2003/04/01,63759,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2003/05/01,63216,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2003/06/01,63878,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2003/07/01,64230,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2003/08/01,64482,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2003/09/01,64031,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2003/10/01,63868,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2003/11/01,63995,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2003/12/01,64043,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2004/01/01,64646,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2004/02/01,63988,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2004/03/01,64716,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2004/04/01,64525,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2004/05/01,64964,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2004/06/01,64617,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2004/07/01,64755,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2004/08/01,64947,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2004/09/01,65411,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2004/10/01,65335,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2004/11/01,65823,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2004/12/01,66611,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2005/01/01,66549,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2005/02/01,66366,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2005/03/01,66425,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2005/04/01,67561,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2005/05/01,67310,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2005/06/01,67645,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2005/07/01,67631,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2005/08/01,68025,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2005/09/01,68439,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2005/10/01,69013,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2005/11/01,68912,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2005/12/01,69696,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2006/01/01,69059,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2006/02/01,69765,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2006/03/01,69304,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2006/04/01,69832,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2006/05/01,70031,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2006/06/01,70064,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2006/07/01,70332,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2006/08/01,70488,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2006/09/01,70174,2023/08/30 08:26:00
Cereals and bakery products,Bakery products,2006/10/01,71140,2023/08/30 08:26:00
